Year,Date,Start,End,Location,Site,Habitat,Depth,Transect,Swath,Taxonomy,Family,Count,Total_Length,Length_Anomaly,Biomass,Comment,Coarse_Trophic,Fine_Trophic,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 1 m,LTER_4.25,Forereef,10,2,1,Nemateleotris magnifica,Microdesmidae,1,60,0,1.04,NA,Planktivore,Planktivore_exclusively,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 1 m,LTER_4.25,Forereef,10,2,1,Neocirrhites armatus,Cirrhitidae,3,40,0,2.59,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 1 m,LTER_4.25,Forereef,10,2,1,Paracirrhites arcatus,Cirrhitidae,2,60,0,6.49,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 1 m,LTER_4.25,Forereef,10,2,1,Paracirrhites arcatus,Cirrhitidae,3,70,0,16.12,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 1 m,LTER_4.25,Forereef,10,2,1,Paracirrhites arcatus,Cirrhitidae,3,80,0,24.94,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 1 m,LTER_4.25,Forereef,10,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,3,40,0,7.08,NA,Secondary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 1 m,LTER_4.25,Forereef,10,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,3,50,0,12.75,NA,Secondary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 1 m,LTER_4.25,Forereef,10,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,1,60,0,6.87,NA,Secondary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigricans,Acanthuridae,1,90,0,18.72,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigricans,Acanthuridae,1,100,0,25.6,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigricans,Acanthuridae,2,120,0,88.3,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigrofuscus,Acanthuridae,5,50,0,11.85,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigrofuscus,Acanthuridae,22,60,0,90.59,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigrofuscus,Acanthuridae,16,70,0,105.07,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigrofuscus,Acanthuridae,2,100,0,38.7,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigroris,Acanthuridae,1,50,0,2.59,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigroris,Acanthuridae,10,110,0,272.1,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigroris,Acanthuridae,2,120,0,70.5,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Acanthurus nigroris,Acanthuridae,1,140,0,55.9,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Centropyge flavissima,Pomacanthidae,2,40,0,5.31,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Centropyge flavissima,Pomacanthidae,3,45,0,10.78,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Centropyge flavissima,Pomacanthidae,4,50,0,18.86,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Centropyge loriculus,Pomacanthidae,8,40,0,13.58,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Cephalopholis urodeta,Serranidae,1,90,0,13.78,NA,Piscivore_primarily,Piscivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Chaetodon pelewensis,Chaetodontidae,7,50,0,21.59,NA,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Chaetodon pelewensis,Chaetodontidae,11,60,0,61.89,NA,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Chaetodon reticulatus,Chaetodontidae,2,90,0,43.6,NA,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Chaetodon ulietensis,Chaetodontidae,2,120,0,78.6,NA,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Chaetodon unimaculatus,Chaetodontidae,2,120,0,121.6,NA,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Cheilinus oxycephalus,Labridae,1,65,0,4.74,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Chlorurus spilurus,Scaridae,6,120,0,233.3,IP,Primary Consumer,Excavator,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Chlorurus spilurus,Scaridae,3,130,0,147.9,IP,Primary Consumer,Excavator,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Chlorurus spilurus,Scaridae,1,180,0,129.6,TP,Primary Consumer,Excavator,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Chlorurus spilurus,Scaridae,1,190,0,152.1,TP,Primary Consumer,Excavator,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Ctenochaetus binotatus,Acanthuridae,2,55,0,9.09,NA,Primary Consumer,Brusher,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Ctenochaetus binotatus,Acanthuridae,1,70,0,9.09,NA,Primary Consumer,Brusher,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Ctenochaetus flavicauda,Acanthuridae,1,60,0,4.67,NA,Primary Consumer,Brusher,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Ctenochaetus flavicauda,Acanthuridae,1,70,0,7.48,NA,Primary Consumer,Brusher,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Ctenochaetus striatus,Acanthuridae,58,170,0,5289.7,NA,Primary Consumer,Brusher,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Ctenochaetus striatus,Acanthuridae,5,190,0,641.1,NA,Primary Consumer,Brusher,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Dascyllus flavicaudus,Pomacentridae,7,40,0,14.54,NA,Planktivore,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Gomphosus varius,Labridae,2,40,0,1.56,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Gomphosus varius,Labridae,1,50,0,1.43,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Halichoeres claudia,Labridae,1,50,0,1.96,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Halichoeres claudia,Labridae,3,60,0,10.13,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Halichoeres claudia,Labridae,6,70,0,32.11,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Halichoeres claudia,Labridae,1,80,0,7.97,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Labroides rubrolabiatus,Labridae,2,45,0,1.52,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Labroides rubrolabiatus,Labridae,1,50,0,1.07,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Macropharyngodon meleagris,Labridae,2,30,0,0.57,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Melichthys vidua,Balistidae,3,130,0,102.9,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Melichthys vidua,Balistidae,3,140,0,132.4,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Naso lituratus,Acanthuridae,1,210,0,94.9,NA,Primary Consumer,Browser,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Naso lituratus,Acanthuridae,1,220,0,110.4,NA,Primary Consumer,Browser,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Odonus niger,Balistidae,7,130,0,183.8,NA,Planktivore,Planktivore_exclusively,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Parupeneus multifasciatus,Mullidae,2,60,0,12.06,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Parupeneus multifasciatus,Mullidae,1,120,0,52.6,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Parupeneus multifasciatus,Mullidae,1,140,0,85.2,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Pycnochromis acares,Pomacentridae,40,25,0,10.46,NA,Planktivore,Planktivore_exclusively,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Pycnochromis iomelas,Pomacentridae,8,30,0,2.2,NA,Planktivore,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Pycnochromis margaritifer,Pomacentridae,13,35,0,6.5,NA,Planktivore,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Pycnochromis vanderbilti,Pomacentridae,40,30,0,18.61,NA,Planktivore,Planktivore_exclusively,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Scarus forsteni,Scaridae,1,240,0,239.4,TP,Primary Consumer,Scraper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Scarus globiceps,Scaridae,1,140,0,56.4,TP,Primary Consumer,Scraper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Scarus schlegeli,Scaridae,1,120,0,34.8,IP,Primary Consumer,Scraper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Sufflamen bursa,Balistidae,2,100,0,55,NA,Secondary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Sufflamen bursa,Balistidae,5,120,0,234.7,NA,Secondary Consumer,Omnivore,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Thalassoma lutescens,Labridae,1,35,0,0.46,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Thalassoma lutescens,Labridae,3,70,0,11.51,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Thalassoma lutescens,Labridae,1,80,0,5.77,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Thalassoma quinquevittatum,Labridae,7,50,0,9.59,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Thalassoma quinquevittatum,Labridae,3,70,0,11.51,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Thalassoma quinquevittatum,Labridae,2,80,0,11.54,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 2 Swath 5 m,LTER_4.25,Forereef,10,2,5,Zebrasoma scopas,Acanthuridae,4,130,0,251.2,NA,Primary Consumer,Concealed Cropper,100,1,0,1.5,34.4,1,AB
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Caracanthus maculatus,Scorpaenidae,1,35,0,0.87,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Cirripectes variolosus,Blenniidae,1,50,0,2.07,NA,Primary Consumer,Herbivore/Detritivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Nemateleotris magnifica,Microdesmidae,1,90,1,3.69,NA,Planktivore,Planktivore_exclusively,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Neocirrhites armatus,Cirrhitidae,2,40,0,1.73,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Neocirrhites armatus,Cirrhitidae,3,50,0,5.37,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Paracirrhites arcatus,Cirrhitidae,2,40,0,1.73,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Paracirrhites arcatus,Cirrhitidae,2,50,0,3.58,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Paracirrhites arcatus,Cirrhitidae,3,60,0,9.74,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Paracirrhites arcatus,Cirrhitidae,2,70,0,10.75,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Paracirrhites arcatus,Cirrhitidae,1,80,0,8.31,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Plectroglyphidodon johnstonianus,Pomacentridae,1,40,0,2.36,NA,Secondary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 1 m,LTER_4.25,Forereef,10,3,1,Pseudocheilinus tetrataenia,Labridae,1,40,0,0.95,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Acanthurus nigrofuscus,Acanthuridae,1,60,0,4.12,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Acanthurus nigrofuscus,Acanthuridae,3,80,0,29.52,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Acanthurus nigrofuscus,Acanthuridae,15,100,0,290.1,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Acanthurus nigroris,Acanthuridae,42,100,0,860,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Acanthurus triostegus,Acanthuridae,15,150,0,1229.9,NA,Primary Consumer,Cropper,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Anampses caeruleopunctatus,Labridae,1,150,0,43.5,NA,Secondary Consumer,Benthic Invertebrate Consumer,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Balistapus undulatus,Balistidae,1,90,0,9.85,NA,Secondary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Centropyge bispinosa,Pomacanthidae,3,60,0,22.54,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Centropyge flavissima,Pomacanthidae,4,40,0,10.61,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Centropyge flavissima,Pomacanthidae,5,50,0,23.57,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Centropyge flavissima,Pomacanthidae,6,60,0,45.25,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Centropyge loriculus,Pomacanthidae,4,50,0,12.94,NA,Primary Consumer,Omnivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Cephalopholis argus,Serranidae,1,140,0,41.1,NA,Piscivore_primarily,Piscivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Cephalopholis argus,Serranidae,1,250,0,260.2,NA,Piscivore_primarily,Piscivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Cephalopholis urodeta,Serranidae,1,110,0,24.3,NA,Piscivore_primarily,Piscivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Cephalopholis urodeta,Serranidae,1,160,0,69.7,NA,Piscivore_primarily,Piscivore,100,1,0,1.5,34.4,1,BS
2015,2015-07-31,10:50,11:45,LTER 4.25 Forereef Fish Transect 3 Swath 5 m,LTER_4.25,Forereef,10,3,5,Chaetodon pelewensis,Chaetodontidae,2,50,0,6.17,NA,Secondary Consumer,Corallivore,100,1,0,1.5,34.4,1,BS
